Customer ID,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
17690.0,4,20,6934.07,5,5,5,15,High Value - Loyal
17691.0,327,5,769.85,2,4,3,9,High Value - At Risk
17692.0,96,14,2962.4,3,5,5,13,High Value - Loyal
17693.0,105,3,187.02,3,3,1,7,Mid Value - Stable
17694.0,111,3,1695.97,3,3,4,10,Mid Value - Stable
17695.0,101,6,1720.54,3,4,4,11,Mid Value - Stable
17696.0,7,48,7380.89,5,5,5,15,High Value - Loyal
17697.0,205,1,338.95,3,2,2,7,Mid Value - Stable
17698.0,230,1,154.95,2,2,1,5,Low Value - Likely Churn
17699.0,446,2,442.0,1,2,2,5,Low Value - Likely Churn
17700.0,64,16,5778.06,3,5,5,13,High Value - Loyal
17701.0,222,1,417.95,2,2,2,6,Low Value - Likely Churn
17702.0,48,8,2426.19,4,4,4,12,Mid Value - Stable
17703.0,4,4,1094.84,5,3,3,11,Mid Value - Stable
17704.0,138,2,885.19,3,2,3,8,Mid Value - Stable
17705.0,44,10,1409.8999999999999,4,5,4,13,High Value - Loyal
17706.0,13,42,18768.06,5,5,5,15,High Value - Loyal
17707.0,154,9,605.0500000000001,3,4,3,10,Mid Value - Stable
17708.0,157,4,887.9300000000001,3,3,3,9,Mid Value - Stable
17709.0,139,5,671.01,3,4,3,10,Mid Value - Stable
17710.0,393,1,293.5,1,2,2,5,Low Value - Likely Churn
17711.0,259,1,220.53000000000003,2,2,1,5,Low Value - Likely Churn
17712.0,14,1,522.91,5,2,2,9,New / Low Engagement
17713.0,351,4,1198.09,2,3,4,9,Mid Value - Stable
17714.0,290,9,1376.58,2,4,4,10,High Value - At Risk
17715.0,170,2,489.59999999999997,3,2,2,7,Mid Value - Stable
17716.0,45,25,15017.64,4,5,5,14,High Value - Loyal
17717.0,390,1,376.92,2,2,2,6,Low Value - Likely Churn
17718.0,201,3,386.98,3,3,2,8,Mid Value - Stable
17719.0,7,18,5367.8,5,5,5,15,High Value - Loyal
17720.0,82,11,2406.72,3,5,4,12,Mid Value - Stable
17721.0,628,1,307.21000000000004,1,2,2,5,Low Value - Likely Churn
17722.0,65,7,4386.96,3,4,5,12,Mid Value - Stable
17723.0,96,7,3378.4000000000005,3,4,5,12,Mid Value - Stable
17724.0,27,4,995.6500000000001,4,3,3,10,Mid Value - Stable
17725.0,10,13,3051.8,5,5,5,15,High Value - Loyal
17726.0,364,8,1089.56,2,4,3,9,High Value - At Risk
17728.0,35,6,3288.58,4,4,5,13,High Value - Loyal
17729.0,565,1,438.65000000000003,1,2,2,5,Low Value - Likely Churn
17730.0,12,20,6773.04,5,5,5,15,High Value - Loyal
17731.0,48,7,1347.08,4,4,4,12,Mid Value - Stable
17732.0,342,10,2448.14,2,5,4,11,High Value - At Risk
17733.0,8,2,692.19,5,2,3,10,New / Low Engagement
17734.0,23,6,1442.32,4,4,4,12,Mid Value - Stable
17735.0,6,28,16268.98,5,5,5,15,High Value - Loyal
17736.0,1,3,307.49,5,3,2,10,Mid Value - Stable
17737.0,27,1,87.39,4,2,1,7,New / Low Engagement
17738.0,112,14,3837.8,3,5,5,13,High Value - Loyal
17739.0,7,19,7328.860000000001,5,5,5,15,High Value - Loyal
17740.0,358,6,426.9,2,4,2,8,High Value - At Risk
17741.0,376,2,101.1,2,2,1,5,Low Value - Likely Churn
17742.0,82,11,2098.48,3,5,4,12,Mid Value - Stable
17743.0,411,2,208.85,1,2,1,4,Low Value - Likely Churn
17744.0,220,6,1584.3799999999999,2,4,4,10,High Value - At Risk
17745.0,447,2,600.34,1,2,3,6,Low Value - Likely Churn
17746.0,204,7,873.4300000000001,3,4,3,10,Mid Value - Stable
17747.0,69,2,64.65,3,2,1,6,Low Value - Likely Churn
17748.0,496,1,358.15,1,2,2,5,Low Value - Likely Churn
17749.0,147,3,1026.18,3,3,3,9,Mid Value - Stable
17750.0,5,8,1684.25,5,4,4,13,High Value - Loyal
17751.0,390,1,157.85999999999999,2,2,1,5,Low Value - Likely Churn
17752.0,328,1,80.64,2,2,1,5,Low Value - Likely Churn
17753.0,433,5,388.06,1,4,2,7,High Value - At Risk
17754.0,7,15,4308.4,5,5,5,15,High Value - Loyal
17755.0,393,1,-72.23,1,2,1,4,Low Value - Likely Churn
17756.0,345,3,733.7,2,3,3,8,Mid Value - Stable
17757.0,1,54,7893.57,5,5,5,15,High Value - Loyal
17758.0,21,10,4328.82,4,5,5,14,High Value - Loyal
17759.0,138,4,609.07,3,3,3,9,Mid Value - Stable
17760.0,342,6,796.63,2,4,3,9,High Value - At Risk
17761.0,2,1,712.78,5,2,3,10,New / Low Engagement
17762.0,425,1,129.75,1,2,1,4,Low Value - Likely Churn
17763.0,232,5,51.15,2,4,1,7,High Value - At Risk
17764.0,20,5,1623.64,5,4,4,13,High Value - Loyal
17765.0,128,4,530.8,3,3,2,8,Mid Value - Stable
17766.0,350,2,299.61,2,2,2,6,Low Value - Likely Churn
17767.0,379,1,141.85,2,2,1,5,Low Value - Likely Churn
17768.0,2,7,2642.71,5,4,4,13,High Value - Loyal
17769.0,3,17,6221.06,5,5,5,15,High Value - Loyal
17770.0,168,5,1143.27,3,4,4,11,Mid Value - Stable
17771.0,26,4,387.41,4,3,2,9,Mid Value - Stable
17772.0,362,1,202.0,2,2,1,5,Low Value - Likely Churn
17773.0,483,2,585.27,1,2,3,6,Low Value - Likely Churn
17774.0,66,13,2945.7,3,5,5,13,High Value - Loyal
17775.0,224,1,56.4,2,2,1,5,Low Value - Likely Churn
17776.0,356,3,331.81,2,3,2,7,Mid Value - Stable
17777.0,8,2,450.95,5,2,2,9,New / Low Engagement
17778.0,631,1,197.70000000000002,1,2,1,4,Low Value - Likely Churn
17779.0,56,3,485.61,4,3,2,9,Mid Value - Stable
17780.0,636,3,352.91,1,3,2,6,Low Value - Likely Churn
17781.0,128,2,188.02,3,2,1,6,Low Value - Likely Churn
17782.0,352,2,679.02,2,2,3,7,Mid Value - Stable
17783.0,41,3,379.91,4,3,2,9,Mid Value - Stable
17784.0,519,1,112.86,1,2,1,4,Low Value - Likely Churn
17785.0,22,3,403.38,4,3,2,9,Mid Value - Stable
17786.0,54,2,278.74,4,2,2,8,New / Low Engagement
17787.0,122,4,2601.4700000000003,3,3,4,10,Mid Value - Stable
17788.0,43,2,1117.9,4,2,3,9,New / Low Engagement
17789.0,250,2,397.15,2,3,2,7,Mid Value - Stable
17790.0,30,19,2510.1,4,5,4,13,High Value - Loyal
17792.0,436,2,370.05,1,3,2,6,Low Value - Likely Churn
17794.0,656,2,147.3,1,3,1,5,Low Value - Likely Churn
17795.0,149,2,350.39,3,3,2,8,Mid Value - Stable
17796.0,9,7,1361.99,5,4,4,13,High Value - Loyal
17797.0,152,6,1477.85,3,4,4,11,Mid Value - Stable
17798.0,551,1,183.09,1,2,1,4,Low Value - Likely Churn
17799.0,68,22,5692.56,3,5,5,13,High Value - Loyal
17800.0,6,9,1199.01,5,4,4,13,High Value - Loyal
17801.0,420,4,795.78,1,3,3,7,Mid Value - Stable
17802.0,51,16,4915.84,4,5,5,14,High Value - Loyal
17803.0,361,1,184.66,2,2,1,5,Low Value - Likely Churn
17804.0,345,4,380.13,2,3,2,7,Mid Value - Stable
17805.0,43,2,927.03,4,3,3,10,Mid Value - Stable
17807.0,364,3,437.87,2,3,2,7,Mid Value - Stable
17808.0,518,4,262.64,1,3,2,6,Low Value - Likely Churn
17809.0,25,21,10128.45,4,5,5,14,High Value - Loyal
17810.0,638,3,344.86,1,3,2,6,Low Value - Likely Churn
17811.0,1,52,8026.39,5,5,5,15,High Value - Loyal
17812.0,7,5,694.75,5,4,3,12,Mid Value - Stable
17813.0,7,6,1512.13,5,4,4,13,High Value - Loyal
17814.0,344,2,1617.32,2,3,4,9,Mid Value - Stable
17815.0,362,1,591.96,2,2,3,7,Mid Value - Stable
17816.0,6,6,112.32,5,4,1,10,Mid Value - Stable
17817.0,246,6,683.17,2,4,3,9,High Value - At Risk
17818.0,707,1,130.18,1,2,1,4,Low Value - Likely Churn
17819.0,41,13,6568.719999999999,4,5,5,14,High Value - Loyal
17820.0,160,3,159.51,3,3,1,7,Mid Value - Stable
17821.0,375,1,334.62,2,2,2,6,Low Value - Likely Churn
17822.0,389,5,2188.5,2,4,4,10,High Value - At Risk
17823.0,390,2,494.25,2,3,2,7,Mid Value - Stable
17824.0,20,1,298.4,5,2,2,9,New / Low Engagement
17825.0,568,4,731.96,1,3,3,7,Mid Value - Stable
17826.0,343,1,134.59,2,2,1,5,Low Value - Likely Churn
17827.0,211,6,1969.65,3,4,4,11,Mid Value - Stable
17828.0,71,5,1048.16,3,4,3,10,Mid Value - Stable
17829.0,268,6,4680.42,2,4,5,11,High Value - At Risk
17830.0,231,2,287.65000000000003,2,3,2,7,Mid Value - Stable
17831.0,2,1,35.400000000000006,5,2,1,8,New / Low Engagement
17832.0,19,1,155.37,5,2,1,8,New / Low Engagement
17833.0,692,1,342.36,1,2,2,5,Low Value - Likely Churn
17834.0,384,2,730.47,2,3,3,8,Mid Value - Stable
17836.0,16,1,110.21000000000001,5,2,1,8,New / Low Engagement
17837.0,11,10,1560.53,5,5,4,14,High Value - Loyal
17838.0,58,13,6239.55,4,5,5,14,High Value - Loyal
17839.0,11,1,338.8,5,2,2,9,New / Low Engagement
17840.0,413,1,185.72,1,2,1,4,Low Value - Likely Churn
17841.0,0,272,62080.85,5,5,5,15,High Value - Loyal
17842.0,571,1,430.69,1,2,2,5,Low Value - Likely Churn
17843.0,272,2,326.23,2,3,2,7,Mid Value - Stable
17844.0,76,1,51.559999999999995,3,2,1,6,Low Value - Likely Churn
17845.0,524,4,598.19,1,3,3,7,Mid Value - Stable
17846.0,54,1,2033.1,4,2,4,10,New / Low Engagement
17847.0,485,2,129.69,1,3,1,5,Low Value - Likely Churn
17848.0,50,31,3638.15,4,5,5,14,High Value - Loyal
17849.0,187,8,1063.76,3,4,3,10,Mid Value - Stable
17850.0,271,159,55703.130000000005,2,5,5,12,High Value - At Risk
17851.0,391,6,1563.34,1,4,4,9,High Value - At Risk
17852.0,358,3,548.87,2,3,2,7,Mid Value - Stable
17853.0,376,3,1608.19,2,3,4,9,Mid Value - Stable
17854.0,154,6,1071.45,3,4,3,10,Mid Value - Stable
17855.0,342,1,417.94,2,2,2,6,Low Value - Likely Churn
17856.0,202,5,1118.39,3,4,3,10,Mid Value - Stable
17857.0,2,21,22014.14,5,5,5,15,High Value - Loyal
17858.0,23,31,11959.58,4,5,5,14,High Value - Loyal
17859.0,274,1,148.21,2,2,1,5,Low Value - Likely Churn
17860.0,338,4,1015.54,2,3,3,8,Mid Value - Stable
17861.0,105,19,4265.36,3,5,5,13,High Value - Loyal
17862.0,293,4,1279.09,2,3,4,9,Mid Value - Stable
17863.0,28,12,5745.2,4,5,5,14,High Value - Loyal
17864.0,58,4,807.54,4,3,3,10,Mid Value - Stable
17865.0,0,62,25649.05,5,5,5,15,High Value - Loyal
17866.0,112,4,1131.0,3,3,4,10,Mid Value - Stable
17867.0,46,18,656.16,4,5,3,12,Mid Value - Stable
17868.0,355,1,234.65,2,2,1,5,Low Value - Likely Churn
17869.0,76,7,1036.16,3,4,3,10,Mid Value - Stable
17870.0,1,12,2462.27,5,5,4,14,High Value - Loyal
17871.0,174,5,1118.99,3,4,3,10,Mid Value - Stable
17872.0,351,1,235.87,2,2,1,5,Low Value - Likely Churn
17873.0,49,20,6229.56,4,5,5,14,High Value - Loyal
17874.0,154,7,658.26,3,4,3,10,Mid Value - Stable
17875.0,657,1,167.1,1,2,1,4,Low Value - Likely Churn
17876.0,369,3,3424.02,2,3,5,10,Mid Value - Stable
17877.0,139,1,237.61,3,2,1,6,Low Value - Likely Churn
17878.0,13,3,1412.33,5,3,4,12,Mid Value - Stable
17879.0,143,1,178.51999999999998,3,2,1,6,Low Value - Likely Churn
17880.0,334,3,824.9200000000001,2,3,3,8,Mid Value - Stable
17881.0,273,1,133.35000000000002,2,2,1,5,Low Value - Likely Churn
17882.0,348,2,313.46,2,3,2,7,Mid Value - Stable
17883.0,55,6,505.98,4,4,2,10,Mid Value - Stable
17884.0,281,22,2914.28,2,5,5,12,High Value - At Risk
17886.0,1,7,1598.43,5,4,4,13,High Value - Loyal
17887.0,98,1,111.35,3,2,1,6,Low Value - Likely Churn
17888.0,7,29,1318.9,5,5,4,14,High Value - Loyal
17889.0,181,7,774.87,3,4,3,10,Mid Value - Stable
17890.0,292,2,602.09,2,3,3,8,Mid Value - Stable
17891.0,131,1,203.85999999999999,3,2,1,6,Low Value - Likely Churn
17892.0,25,3,244.1,4,3,1,8,Mid Value - Stable
17893.0,194,1,112.25,3,2,1,6,Low Value - Likely Churn
17894.0,41,20,2397.66,4,5,4,13,High Value - Loyal
17895.0,13,1,98.0,5,2,1,8,New / Low Engagement
17897.0,142,10,2534.0,3,5,4,12,Mid Value - Stable
17898.0,54,4,299.18,4,3,2,9,Mid Value - Stable
17899.0,128,1,155.8,3,2,1,6,Low Value - Likely Churn
17900.0,134,4,15.0,3,3,1,7,Mid Value - Stable
17901.0,491,2,149.7,1,3,1,5,Low Value - Likely Churn
17902.0,516,1,216.39999999999998,1,2,1,4,Low Value - Likely Churn
17903.0,363,1,381.09000000000003,2,2,2,6,Low Value - Likely Churn
17905.0,40,14,2374.22,4,5,4,13,High Value - Loyal
17906.0,216,1,72.9,2,2,1,5,Low Value - Likely Churn
17907.0,610,1,291.76,1,2,2,5,Low Value - Likely Churn
17908.0,343,7,1357.89,2,4,4,10,High Value - At Risk
17909.0,706,1,132.55,1,2,1,4,Low Value - Likely Churn
17910.0,695,1,261.7,1,2,2,5,Low Value - Likely Churn
17912.0,279,7,360.1,2,4,2,8,High Value - At Risk
17913.0,28,14,3479.64,4,5,5,14,High Value - Loyal
17915.0,520,1,242.13,1,2,1,4,Low Value - Likely Churn
17916.0,598,2,43.87,1,3,1,5,Low Value - Likely Churn
17917.0,14,3,341.28,5,3,2,10,Mid Value - Stable
17918.0,470,3,396.39,1,3,2,6,Low Value - Likely Churn
17919.0,57,2,1840.32,4,3,4,11,Mid Value - Stable
17920.0,2,51,23516.15,5,5,5,15,High Value - Loyal
17921.0,33,12,2383.35,4,5,4,13,High Value - Loyal
17922.0,512,1,170.4,1,2,1,4,Low Value - Likely Churn
17923.0,251,3,497.0,2,3,2,7,Mid Value - Stable
17924.0,1,10,3164.7900000000004,5,5,5,15,High Value - Loyal
17925.0,342,1,488.16,2,2,2,6,Low Value - Likely Churn
17926.0,102,5,1035.49,3,4,3,10,Mid Value - Stable
17927.0,691,1,294.0,1,2,2,5,Low Value - Likely Churn
17928.0,14,3,341.24,5,3,2,10,Mid Value - Stable
17929.0,47,12,2937.6,4,5,5,14,High Value - Loyal
17930.0,5,15,4242.92,5,5,5,15,High Value - Loyal
17931.0,103,18,3305.96,3,5,5,13,High Value - Loyal
17932.0,143,2,934.51,3,3,3,9,Mid Value - Stable
17933.0,601,1,114.69,1,2,1,4,Low Value - Likely Churn
17934.0,21,3,1049.15,4,3,3,10,Mid Value - Stable
17935.0,107,8,655.54,3,4,3,10,Mid Value - Stable
17937.0,0,6,3940.92,5,4,5,14,High Value - Loyal
17938.0,389,1,144.29,2,2,1,5,Low Value - Likely Churn
17939.0,129,1,99.14,3,2,1,6,Low Value - Likely Churn
17940.0,18,22,26960.02,5,5,5,15,High Value - Loyal
17941.0,100,4,1433.28,3,3,4,10,Mid Value - Stable
17943.0,649,1,-165.03,1,2,1,4,Low Value - Likely Churn
17944.0,392,1,75.41,1,2,1,4,Low Value - Likely Churn
17945.0,666,3,360.35,1,3,2,6,Low Value - Likely Churn
17946.0,202,2,149.57999999999998,3,3,1,7,Mid Value - Stable
17947.0,6,1,176.68,5,2,1,8,New / Low Engagement
17948.0,116,1,358.56000000000006,3,2,2,7,Mid Value - Stable
17949.0,12,131,95382.23,5,5,5,15,High Value - Loyal
17950.0,41,8,1412.65,4,4,4,12,Mid Value - Stable
17951.0,9,5,1618.38,5,4,4,13,High Value - Loyal
17952.0,347,4,819.61,2,3,3,8,Mid Value - Stable
17953.0,509,1,160.82,1,2,1,4,Low Value - Likely Churn
17954.0,37,25,3538.6,4,5,5,14,High Value - Loyal
17955.0,168,6,949.9,3,4,3,10,Mid Value - Stable
17956.0,218,1,12.75,2,2,1,5,Low Value - Likely Churn
17957.0,35,1,111.68,4,2,1,7,New / Low Engagement
17958.0,86,2,973.88,3,3,3,9,Mid Value - Stable
17959.0,561,1,140.75,1,2,1,4,Low Value - Likely Churn
17960.0,140,3,135.08,3,3,1,7,Mid Value - Stable
17961.0,0,100,2962.44,5,5,5,15,High Value - Loyal
17962.0,111,5,673.02,3,4,3,10,Mid Value - Stable
17963.0,440,4,651.51,1,3,3,7,Mid Value - Stable
17964.0,1,2,733.46,5,3,3,11,Mid Value - Stable
17965.0,7,33,7117.78,5,5,5,15,High Value - Loyal
17966.0,7,10,1974.42,5,5,4,14,High Value - Loyal
17967.0,341,2,357.28999999999996,2,3,2,7,Mid Value - Stable
17968.0,343,4,888.04,2,3,3,8,Mid Value - Stable
17969.0,135,27,2251.19,3,5,4,12,Mid Value - Stable
17970.0,180,1,582.59,3,2,3,8,Mid Value - Stable
17971.0,517,1,161.94,1,2,1,4,Low Value - Likely Churn
17972.0,211,1,136.04,3,2,1,6,Low Value - Likely Churn
17973.0,21,1,337.04,4,2,2,8,New / Low Engagement
17974.0,13,5,1425.59,5,4,4,13,High Value - Loyal
17975.0,33,25,6680.06,4,5,5,14,High Value - Loyal
17976.0,341,1,706.38,2,2,3,7,Mid Value - Stable
17977.0,355,2,1219.59,2,3,4,9,Mid Value - Stable
17978.0,334,4,1461.76,2,3,4,9,Mid Value - Stable
17979.0,5,5,737.81,5,4,3,12,Mid Value - Stable
17980.0,135,4,1033.42,3,3,3,9,Mid Value - Stable
17981.0,380,1,239.12,2,2,1,5,Low Value - Likely Churn
17982.0,650,1,138.18,1,2,1,4,Low Value - Likely Churn
17983.0,364,1,171.71,2,2,1,5,Low Value - Likely Churn
17984.0,114,5,1191.27,3,4,4,11,Mid Value - Stable
17986.0,25,1,20.8,4,2,1,7,New / Low Engagement
17987.0,154,6,928.12,3,4,3,10,Mid Value - Stable
17988.0,86,13,424.46999999999997,3,5,2,10,Mid Value - Stable
17989.0,348,1,228.82999999999998,2,2,1,5,Low Value - Likely Churn
17990.0,206,7,1522.5700000000002,3,4,4,11,Mid Value - Stable
17991.0,194,3,320.55,3,3,2,8,Mid Value - Stable
17992.0,358,1,254.13,2,2,2,6,Low Value - Likely Churn
17993.0,586,1,235.19,1,2,1,4,Low Value - Likely Churn
17994.0,91,14,2262.87,3,5,4,12,Mid Value - Stable
17995.0,251,3,495.48,2,3,2,7,Mid Value - Stable
17996.0,349,3,482.33,2,3,2,7,Mid Value - Stable
17997.0,43,12,1511.3,4,5,4,13,High Value - Loyal
17998.0,349,4,601.74,2,3,3,8,Mid Value - Stable
17999.0,6,3,730.9,5,3,3,11,Mid Value - Stable
18000.0,533,1,124.25,1,2,1,4,Low Value - Likely Churn
18001.0,56,5,788.84,4,4,3,11,Mid Value - Stable
18002.0,345,4,249.92,2,3,1,6,Low Value - Likely Churn
18003.0,345,1,358.61,2,2,2,6,Low Value - Likely Churn
18004.0,331,1,169.47,2,2,1,5,Low Value - Likely Churn
18005.0,16,1,139.97,5,2,1,8,New / Low Engagement
18006.0,351,3,553.1800000000001,2,3,2,7,Mid Value - Stable
18007.0,362,1,220.32,2,2,1,5,Low Value - Likely Churn
18008.0,39,23,19787.13,4,5,5,14,High Value - Loyal
18009.0,204,14,2077.08,3,5,4,12,Mid Value - Stable
18010.0,226,1,174.8,2,2,1,5,Low Value - Likely Churn
18011.0,342,2,527.03,2,3,2,7,Mid Value - Stable
18012.0,692,1,115.3,1,2,1,4,Low Value - Likely Churn
18013.0,124,2,187.29,3,3,1,7,Mid Value - Stable
18016.0,1,7,1960.46,5,4,4,13,High Value - Loyal
18017.0,50,4,688.0,4,3,3,10,Mid Value - Stable
18018.0,77,5,156.69,3,4,1,8,Mid Value - Stable
18019.0,21,1,38.45,4,2,1,7,New / Low Engagement
18020.0,513,2,129.28,1,3,1,5,Low Value - Likely Churn
18021.0,479,2,227.06,1,3,1,5,Low Value - Likely Churn
18022.0,5,5,1651.79,5,4,4,13,High Value - Loyal
18023.0,509,1,-3248.86,1,2,1,4,Low Value - Likely Churn
18024.0,122,3,236.77999999999997,3,3,1,7,Mid Value - Stable
18025.0,349,6,1177.72,2,4,4,10,High Value - At Risk
18026.0,470,2,2074.07,1,3,4,8,Mid Value - Stable
18027.0,68,1,115.31,3,2,1,6,Low Value - Likely Churn
18028.0,552,1,192.05,1,2,1,4,Low Value - Likely Churn
18029.0,611,1,433.77,1,2,2,5,Low Value - Likely Churn
18030.0,11,2,111.15,5,3,1,9,Mid Value - Stable
18031.0,348,1,462.09999999999997,2,2,2,6,Low Value - Likely Churn
18032.0,303,1,73.5,2,2,1,5,Low Value - Likely Churn
18033.0,34,1,97.97,4,2,1,7,New / Low Engagement
18034.0,345,1,370.82,2,2,2,6,Low Value - Likely Churn
18035.0,5,5,1276.74,5,4,4,13,High Value - Loyal
18036.0,1,11,1563.6399999999999,5,5,4,14,High Value - Loyal
18037.0,123,15,167.42,3,5,1,9,Mid Value - Stable
18038.0,525,1,149.41,1,2,1,4,Low Value - Likely Churn
18039.0,343,4,579.17,2,3,3,8,Mid Value - Stable
18040.0,215,1,239.0,2,2,1,5,Low Value - Likely Churn
18041.0,6,38,8181.31,5,5,5,15,High Value - Loyal
18042.0,23,2,281.15,4,3,2,9,Mid Value - Stable
18043.0,176,2,768.27,3,3,3,9,Mid Value - Stable
18044.0,4,18,3291.76,5,5,5,15,High Value - Loyal
18045.0,14,1,189.4,5,2,1,8,New / Low Engagement
18046.0,619,1,189.63,1,2,1,4,Low Value - Likely Churn
18047.0,350,2,342.69,2,3,2,7,Mid Value - Stable
18048.0,172,3,401.73,3,3,2,8,Mid Value - Stable
18049.0,406,2,556.52,1,3,3,7,Mid Value - Stable
18050.0,328,2,412.06,2,3,2,7,Mid Value - Stable
18051.0,603,8,2275.98,1,4,4,9,High Value - At Risk
18052.0,534,1,10877.18,1,2,5,8,Mid Value - Stable
18053.0,35,6,527.77,4,4,2,10,Mid Value - Stable
18054.0,362,1,176.5,2,2,1,5,Low Value - Likely Churn
18055.0,9,14,10299.75,5,5,5,15,High Value - Loyal
18056.0,257,3,539.75,2,3,2,7,Mid Value - Stable
18057.0,362,3,1203.56,2,3,4,9,Mid Value - Stable
18058.0,510,2,603.9,1,3,3,7,Mid Value - Stable
18059.0,13,2,219.86,5,3,1,9,Mid Value - Stable
18060.0,377,2,1185.46,2,3,4,9,Mid Value - Stable
18061.0,35,28,6388.07,4,5,5,14,High Value - Loyal
18062.0,142,9,1523.3700000000001,3,4,4,11,Mid Value - Stable
18063.0,360,2,186.60000000000002,2,3,1,6,Low Value - Likely Churn
18064.0,102,15,4441.18,3,5,5,13,High Value - Loyal
18065.0,56,29,5393.24,4,5,5,14,High Value - Loyal
18066.0,44,3,1440.4,4,3,4,11,Mid Value - Stable
18067.0,9,1,396.33,5,2,2,9,New / Low Engagement
18068.0,258,1,101.69999999999999,2,2,1,5,Low Value - Likely Churn
18069.0,57,11,4280.91,4,5,5,14,High Value - Loyal
18070.0,638,2,307.75,1,3,2,6,Low Value - Likely Churn
18071.0,227,6,1428.63,2,4,4,10,High Value - At Risk
18072.0,124,2,-5.329070518200751e-15,3,3,1,7,Mid Value - Stable
18073.0,83,13,3864.44,3,5,5,13,High Value - Loyal
18074.0,343,2,1509.04,2,3,4,9,Mid Value - Stable
18075.0,29,30,5225.93,4,5,5,14,High Value - Loyal
18076.0,349,1,151.49,2,2,1,5,Low Value - Likely Churn
18077.0,3,17,4083.22,5,5,5,15,High Value - Loyal
18078.0,186,4,844.6,3,3,3,9,Mid Value - Stable
18079.0,14,5,4242.75,5,4,5,14,High Value - Loyal
18080.0,212,1,841.4999999999999,3,2,3,8,Mid Value - Stable
18081.0,5,3,343.45,5,3,2,10,Mid Value - Stable
18083.0,367,1,470.72999999999996,2,2,2,6,Low Value - Likely Churn
18084.0,270,4,103.24999999999999,2,3,1,6,Low Value - Likely Churn
18085.0,299,4,1645.75,2,3,4,9,Mid Value - Stable
18086.0,243,1,101.34,2,2,1,5,Low Value - Likely Churn
18087.0,67,21,14411.619999999999,3,5,5,13,High Value - Loyal
18088.0,30,1,167.67000000000002,4,2,1,7,New / Low Engagement
18089.0,416,1,428.45,1,2,2,5,Low Value - Likely Churn
18090.0,391,1,349.4,1,2,2,5,Low Value - Likely Churn
18091.0,562,1,360.85,1,2,2,5,Low Value - Likely Churn
18092.0,8,18,15613.85,5,5,5,15,High Value - Loyal
18093.0,62,9,4429.61,4,4,5,13,High Value - Loyal
18094.0,51,15,6322.62,4,5,5,14,High Value - Loyal
18095.0,282,5,2303.09,2,4,4,10,High Value - At Risk
18096.0,26,5,1516.84,4,4,4,12,Mid Value - Stable
18097.0,69,13,3965.77,3,5,5,13,High Value - Loyal
18098.0,365,1,550.84,2,2,2,6,Low Value - Likely Churn
18099.0,96,1,168.31,3,2,1,6,Low Value - Likely Churn
18100.0,519,1,451.56,1,2,2,5,Low Value - Likely Churn
18101.0,112,4,515.74,3,3,2,8,Mid Value - Stable
18102.0,5,149,586443.6,5,5,5,15,High Value - Loyal
18103.0,518,1,105.8,1,2,1,4,Low Value - Likely Churn
18104.0,6,1,754.64,5,2,3,10,New / Low Engagement
18105.0,7,1,113.48000000000002,5,2,1,8,New / Low Engagement
18106.0,299,6,1461.46,2,4,4,10,High Value - At Risk
18107.0,411,1,167.13,1,2,1,4,Low Value - Likely Churn
18108.0,218,4,842.46,2,3,3,8,Mid Value - Stable
18109.0,0,41,7861.41,5,5,5,15,High Value - Loyal
18110.0,380,1,199.13,2,2,1,5,Low Value - Likely Churn
18111.0,552,2,398.9,1,3,2,6,Low Value - Likely Churn
18112.0,135,3,619.91,3,3,3,9,Mid Value - Stable
18113.0,338,1,152.64000000000001,2,2,1,5,Low Value - Likely Churn
18114.0,259,1,220.1,2,2,1,5,Low Value - Likely Churn
18115.0,667,1,9.700000000000001,1,2,1,4,Low Value - Likely Churn
18116.0,37,13,2154.3,4,5,4,13,High Value - Loyal
18118.0,14,32,6008.04,5,5,5,15,High Value - Loyal
18119.0,337,1,362.24,2,2,2,6,Low Value - Likely Churn
18120.0,183,1,111.15,3,2,1,6,Low Value - Likely Churn
18121.0,118,2,673.1,3,3,3,9,Mid Value - Stable
18122.0,5,4,962.48,5,3,3,11,Mid Value - Stable
18123.0,0,2,418.63,5,3,2,10,Mid Value - Stable
18124.0,441,1,111.53,1,2,1,4,Low Value - Likely Churn
18125.0,171,4,943.49,3,3,3,9,Mid Value - Stable
18126.0,30,1,206.82999999999998,4,2,1,7,New / Low Engagement
18127.0,103,2,352.40000000000003,3,3,2,8,Mid Value - Stable
18128.0,506,1,420.04,1,2,2,5,Low Value - Likely Churn
18129.0,212,1,112.55000000000001,3,2,1,6,Low Value - Likely Churn
18130.0,26,1,313.86,4,2,2,8,New / Low Engagement
18131.0,601,1,222.95999999999998,1,2,1,4,Low Value - Likely Churn
18132.0,473,1,226.9,1,2,1,4,Low Value - Likely Churn
18133.0,180,2,715.4999999999999,3,3,3,9,Mid Value - Stable
18134.0,567,2,445.0,1,3,2,6,Low Value - Likely Churn
18135.0,1,12,1099.6200000000001,5,5,3,13,High Value - Loyal
18136.0,32,9,1531.71,4,4,4,12,Mid Value - Stable
18137.0,520,2,145.99,1,3,1,5,Low Value - Likely Churn
18138.0,264,1,152.65,2,2,1,5,Low Value - Likely Churn
18140.0,443,1,536.41,1,2,2,5,Low Value - Likely Churn
